tweet_id,sentiment,author,content
1957075180,neutral,SoundExecution,smh hiphop nurseri rhyme
1957075229,sad,Chassidy72,somebodi pleas save polar bear
1957075268,happy,mrs_mcsupergirl,noooooooooooo look lot pictur lol lol
1957075370,angry,inimeg,realli sleepi bore right word much work
1957075457,sad,ljslover,come attent 16yo friend recent gain ton weight know
1957075557,sad,Dreamofdragons,guess im stay home tonight movi ing
1957076048,sad,hakeem,went cd store search cd
1957076214,sad,passionsista,remind weather month ago horribl hope well hug
1957076433,sad,sayble,miss mom may angel lead
1957076450,happy,brockm,realli android twitter app tweeti calibr
1957076577,angry,benfulghum,jacksonvill beach walk cold ass water work morn ili
1957077528,neutral,KhoreoKat,
1957077552,sad,krzy415,feel way everi day
1957077564,sad,M_R_Barlow,sleep suck one day sleep get go shop mom ugh
1957077934,neutral,MunjknMoe,well got home till tmw 530p comcast right didnt miss
1957078157,sad,LoveRichele,sleppytim realli miss godfath right love wayn
1957078740,sad,KayLove254,headach right suck
1957079130,sad,AmGies,hope ya sleepin well guy still
1957079355,happy,drugunter,finish color draw come
1957079403,sad,XonneL,laker babi laker miss game tmwr work keep post pleas
1957079496,sad,joanneliyeng,comfort food day pan mee though didnt tast good
1957079533,sad,hot_firekitty,damn drunk hot suck
1957079568,sad,moniquemiranda,miss babi
1957079622,sad,KevinAbbeyTech,sleep paperwork
1957079972,sad,mauramora,shower ice cold water sweat mean one thing sick
1957080150,sad,drdre07,midnight cri wish person want want right
1957080521,neutral,KiraTalise,need follow real quick caus dm
1957080579,sad,btiggs,poor sleep
1957080963,sad,violetscream,went pole class feel discourag hopeless cone danc sexi move spread leg
1957081280,sad,Toxiferous,poor unfortun soul appear pant
1957081795,sad,katcal,told often wash hair would never speak
1957082086,sad,drinkupgorgeous,look like anoth sleepless night dedic homework sorri advanc ms chapman
1957082503,sad,teenicky,u lot mock
1957082536,sad,soulpoet101,didnt say goodnight
1957082538,angry,sin__,pussi damnit send e mail right btw
1957082926,sad,ScottFerrante,work tom
1957082939,neutral,dansterdavid,hongkong intern airport wait 3 4 hour next flight cebu
1957083056,neutral,Rmgrooms,sleep noth tv
1957083084,happy,synerje,pic upload babi pic cat missi adult pretti littl kitti batti kitten heaven
1957083230,neutral,endlessblush,oh superseed good enough
1957083616,sad,Mayceej,today say goodby second good friend week dmp least sun shin defin work pm
1957083641,angry,elDi_irk,fuckin transtelecom
1957083786,neutral,munkeysmomma,realli realli bore guess go bed
1957083910,sad,goyuuki,met stranger 10 min ago stalk store
1957084165,angry,FreeBleuDaVinci,tee beefin u suppos leavin
1957084166,sad,SteeleKarma,sometim thing say hurt one love unintent never ever take back fix
1957084446,sad,megan901,suck
1957084552,neutral,Mari8275,iiii know mean
1957084638,sad,Sweta,fever dont feel work
1957084742,sad,dsd721,take hors pill hope get sleep tonight
1957084935,neutral,saurabh,pgpm student pgpm student 4 year back wish could stay one
1957084945,sad,TinaBinaTooReal,miss 6 day pass quick enough
1957085151,angry,josh_kim,hey school hate place
1957085211,sad,d3signar,work home today back kill doctor physio later today
1957085406,neutral,chaitanyak,back work distract
1957086137,happy,destinyhope92,demi say hi enough replay pleas love much
1957086150,neutral,veedigga,awwww never notic
1957086168,neutral,lpstewie,suck well state start tomorrow im headin 2 bed nitey nite
1957086444,sad,steveapple,look like go nice work today annoy choic
1957086920,neutral,TartyTart,guy keep set list forgot ask one xx
1957087043,neutral,elver,first impress silverlight sad base saw today quit problemat
1957087059,sad,AbiCorker,desperat hope dad take vanessa game
1957087780,sad,imma_winner_bby,hi fuck job
1957087793,sad,Quastbabynumbr5,miss deepli
1957088016,neutral,hiimmjramos,time go bed get go work
1957088179,happy,Halo3Junkie,big vanessa go 3 septemb go fast hard cuz im workin much miss alot
1957088224,sad,shen_nanigans,sniff sniff take care ravel hope chat soon mean time hella miss
1957088340,neutral,pezz361356,lucki want teleport
1957088574,sad,Chassidy7,somebodi pleas save polar bear
1957088900,sad,TriciaRuiiiz,nose runni head pound teeth hurt like bitch man feel aw
1957089208,sad,Dannnielleuhh,want leav
1957089386,happy,DjLiTeEyEz,headin home refresh mind soul justa lil bit bac realiti
1957089465,happy,allanmoran,good lord seen agenc work upcom open day money jam
1957089708,neutral,Jayisfly,wut
1957089935,angry,umi78,work fridaaaayyyyy
1957090025,sad,kathleenkane,grove drag hell hope suck
1957090285,sad,ily_cutebutt,feel like shit say happi belat birfdayi month late
1957090408,sad,divinedreams4me,lmao that sad kinda discourag 4rom goin shit wack
1957090493,angry,FeistyRedheadHB,got home work 9 45 finish clean need eat dinner know want ugh oh well might eat
1957090496,sad,BossTycoonLZ,wish
1957090643,sad,synerje,miss littl batti 3 month old got sick alway fun full life 3 even end
1957091075,neutral,mmodi93,fc final time hate keep happen
1957091147,neutral,lilmissmelz84,serious bore without anyon talk tire enough sleep
1957091327,sad,WeeWifie1981,morn hate morn offens
1957091357,neutral,hobosexual,still give comput break omg
1957091372,sad,ambieshell,bed bed bed never answer text anymor thought day sent one never heard back sad day
1957091954,neutral,hommieJ,u
1957092017,sad,Tinatru,waah longer peep
1957092623,sad,drewcuano,lol wow dawg sound like play feel bad haha
1957092921,angry,Quastbabynumbr5,extrem deep
1957093069,happy,StoneFoxapparel,littl foster kitten get big chubba winston go 2 b miss get amaz home
1957093096,happy,AmyIsDayDreamin,one week till exam block
1957093148,neutral,KlownDogg,home cat right
1957093185,sad,jesshui,hope fail english would sad
1957093471,sad,linercare,know would great shoulder stop hurt sleep normal want need solid hour good sleep
1957093807,neutral,psychkatie,leno last show tonight like better conan
1957093920,sad,ebelow,sorri bad drive experi
1957093924,neutral,mrs_mcsupergirl,
1957094323,sad,VdChiongbian,alreadi miss
1957094812,angry,vyvien,plan may chang nooooooo
1957094989,angry,tonydeanxo,sister douchebag
1957095452,angry,textdrivebys,relist fee complet sale suck
1957095604,neutral,Spigrrl,random
1957096302,sad,purplelaptopgrl,knew worn sar mask plane socal feel begin sore throat
1957096324,sad,ether_radio,gut bathroom still free earli work go happen need loo
1957096447,neutral,Samm_xo,juli long
1957097210,sad,shyninjahinata,awww wish could stuck jab eye knit needl
1957097329,angry,karinb_za,wonder mnet show
1957097629,neutral,AGTK,wear glass give headach
1957097730,happy,dappyiznum1,stop talkin food haha fill like sum nw hha how day goin start
1957098732,sad,ThatWhisperKiss,finish sew night upload pictur slidebar beach cant believ difficulti twitter
1957098844,sad,YoCorina,thank cant wait ummm btw ima crash still sick
1957098983,sad,joseaqui,first work comput home laptop fuck
1957099112,sad,oOoshecutee,liesgirlstel guy call phone see number real ohh phone work tri tomorrow
1957099375,sad,xntrek,beer friday melbourn cbd mtub mini cmon thirsti lone bugger make feel like scotti mate
1957099717,sad,BoothFactor2,know came back 22 1st lose lead last 6 minut
1957099719,sad,Lia_arch_angel,gosh summer vacat almost philippin kinda sad wonder section
1957099757,neutral,aerynblack,page 6 ms twitterworld 26 vote
1957099758,sad,JayhawkSteph07,bum wear sweet nike kick work
1957100044,sad,deviantweapon,twitter broken
1957100351,neutral,KatieQuan,sleep good night tweeti oc tomorrow hope pray rachyl get better soon
1957100428,sad,Frontieruk,depress stuck insid day
1957100610,sad,soumyatilak,even saw news feed archi websit believ choos veronica disappoint
1957100791,sad,truebluboy,hate sick miss
1957101169,neutral,marymkeane,im eat slider barjohnni theyr pork tho beef still search
1957101953,happy,_SarahF_,get readi school second math test today also last day 3rd year next week offici 4th year
1957102054,sad,oceane23,woke wanna stay bed
1957102266,sad,name_me_aly,depress includ morcom garden quiz facebook
1957102331,sad,harempriestess,yeah still total high 60s soooo notlook forward aug sept
1957102464,sad,rscholar,upsidedown tomato plant die
1957102562,neutral,Quastbabynumbr5,deep priec soul
1957102785,sad,TezG,oh come get next week get next week full exam
1957103043,neutral,LadyotLane,friday last much fun skint though
1957103680,sad,arielol,know tell anyon dont know dad told famz yet think take onlin
1957103831,sad,Nicolee09x,caan iht earlier icant wait long ahar
1957103842,happy,triciaruth,friday yay bonus drive wale tonight athough miss kitten cuddl go ride
1957103882,sad,moonblessed,children promis birthday brekki bed problem bugger food hous
1957104001,sad,missbossy,woop realiz dms go
1957104581,neutral,sosleazy,think abl get bed tomorrow morn seeeee
1957104795,angry,viherrera,cant use blackberri today suck
1957104830,happy,juliancarter,q studio creat open season googl look dvd downstair feel lazi
1957104858,neutral,Sixerdude123,time chang
1957104948,sad,FMillan,hate
1957105472,angry,hiracdelest,time tv bed spend day catch studi hate onlin summer class
1957105525,neutral,bimbler,video avail us foreign
1957105755,sad,keymistress,want visit anim late
1957106132,sad,mandalynsupra,pc agre problem must stop spend work
1957106328,sad,alyssainescruz,jonaswebcast miss
1957106609,angry,Anne_A4L,dang realli look like crap sigh 35min shower 10min get readi
1957106752,neutral,elleavery1,wait get pick
1957106916,sad,jessywuv,exhaust sleep like night
1957107095,sad,ver0nica,gonna miss live comet action tomorrow go take care cousin access interwebz
1957107599,angry,mrscwuby,lol cant drink
1957107658,angry,evangelinanana,bill compton wii twitter
1957108151,sad,Super_Stevie,sorri hear
1957108253,sad,CaitlinnnWright,morn sport day today three leg race mr pettigrew said aloud trip
1957109281,sad,Kuteywithabooty,found drink bar booo miss e1 palomino cheer sad face
1957109545,sad,RobertAlbrecht,cannot sleep 2 hour toss turn
1957109983,sad,Kurty4lyf,omg go die swine flu go melbourn
1957110088,angry,NayNay_Rt,pack like
1957110716,neutral,Elliecopter_,dang certain okay
1957111029,neutral,Whitta3,wish dave gilmour roger water would unit pink floyd concert
1957111072,sad,awesomeness31,finish whole box ice cream
1957111113,neutral,Rahchichi,1 hors town 2 blown car speaker
1957111130,neutral,mustardio,someon make cofffeeeeee
1957111418,sad,andrewbarnett,plus deposit tax return chequ first time 7 year clear immedi
1957111643,happy,georginaluxford,photo martwo omg love accadent delet photo yay hes beauti
1957111702,sad,ChelseyChapman,knooww hot water bottl iss whangamata without ahhhhh
1957111950,neutral,SimpliBeautyful,nose stuffi
1957112500,neutral,alanajuteau,last night newport
1957112696,happy,Zensunni,thank rt sorri new place domest
1957112843,happy,Cecekc,ok shoe club cool fun poppin except 4 ppl tryna danc wit
1957112874,sad,VivaLaLaurennn,holi crap rain la jacket oh
1957112925,neutral,BossTycoonLZ,aright twitter fam guess ima outti gonna tri n sleep horribl pain
1957113207,neutral,dig4knowledge,babi reciev vaccin
1957113231,sad,sdrotar,wish could attend e3 year small event like nba stanley cup final keep get way work work work
1957113346,happy,dantrancisco,lol hi emmi latin would help studi aptitud test get grad school \ that wanna take
1957113650,sad,janinebonilla,btw wimp
1957113687,happy,VarianDavid,lol yeah yeah big perv hope see next week scrap plan
1957113844,sad,beeblez,reject food substanc
1957114162,sad,cameronreilly,tri interview dr paul twomey ceo icann phone issu cut interview 30 min 15
1957114575,sad,GabbyRose,add myspac gir ask last name email
1957114604,angry,Fiibs,back vienna sooo tire luggag lost manchest great good outcom seminar mbs great peopl around
1957114904,sad,bookiedee,think take needl watch horribl gori short film drug month ago scar life
1957114960,sad,derntrex,wanna go back work sleepi time
1957115194,sad,theogeo,feel good
1957115198,neutral,intanzie,watch biggest loser hallmark never fail make cri nyeh
1957115476,neutral,DutchRaymond,suck old actual
1957115546,sad,JennySim17,think get work
1957115742,neutral,WinnyLengkey,still confus
1957115997,sad,msi_sux,naughti girl tonight dissappoint
1957116154,sad,andrewbarnett,better missi 8 tell biggest loser
1957116289,sad,KristenODay,noooo goe orlando omg gonna cri
1957116742,angry,INKDMOM,aaaaaahhhhhhhh soooooooo sweeeeeeet miss age soooo much
1957116748,angry,Caibear,saw fox get freeway hope goe home
1957116826,neutral,jonturnermusic,scratch sleep stage bound
1957117050,angry,wastemyself,recap britain got talent britain seem talent america
1957117307,neutral,Munder11,cnt get goin ur old messag help
1957117458,happy,Bill_Hudson,good time rock open mic thank 4 love n support work busi plan present cg 2nite
1957117786,neutral,shyninjahinata,swim go
1957117968,sad,SueWhitehead,morn john yes howev diari clash sad attend
1957118155,sad,gayasarainblow,miss friend
1957118207,neutral,vliemena,ohh ic ic haha iyaa summer fill one cours last whole summer
1957118513,sad,Chassidy7,yea saw realli sad commerci
1957118612,sad,daftapeth,hmmm use tinytwitt small non touch screen realli much fun
1957119110,happy,Jensiphone,lettuc spinach best cool weather live florida much luck grow
1957119180,neutral,mallycakes,
1957119780,happy,johnholdun,oh love em think kind preserv use stay bake kinda make sick
1957119815,neutral,brucemorrison,unfortun
1957120282,sad,sanajanani,new len work work bit give fee error
1957120549,sad,NykkiMassengill,hate sleep alon
1957120767,neutral,joelmagic,
1957120794,neutral,lrieke,need new phone
1957120823,sad,koenvroom,back school almost weekend oh wait gotta work eight four tonight
1957120981,sad,womanschitchat,love johnni carson go hate see jay leno go
1957121259,sad,mel95,even though everyon want newish song teacher agre old grumpi like us happi haha
1957121670,sad,sheh,english essay r j wtf done long time ago assign last thursday
1957121753,sad,Kay_Dazzle,think much
1957121970,sad,msulatbuku,ya suffer whole day yesterday met dentist feel bit better still look like rocki balboa though
